n, iterator-time, recursive-time
8814,9938,27147
8815,9911,27720
8816,9958,27741
8817,9891,28081
8818,9882,28891
8819,9943,28212
8820,9942,28540
8821,9914,28085
8822,9913,29914
8823,9953,28028
8824,9949,29248
8825,9955,27998
8826,9886,29515
8827,9927,30105
8828,9949,31361
8829,9992,31142
8830,9941,30967
8831,9944,31545
8832,9954,31895
8833,9942,30202
8834,9967,38004
8835,10020,27337
8836,9932,28024
8837,9930,27773
8838,9920,28015
8839,9902,27817
8840,9898,27757
8841,9913,27888
8842,9925,27622
8843,9913,27440
8844,9898,27187
8845,23455,207338
8846,10613,47364
8847,10686,109972
8848,10574,32909
8849,10522,49335
8850,10825,39677
8851,10498,31224
8852,10510,90293
8853,10821,65987
8854,10591,52676
8855,11163,48988
8856,10521,50904
8857,10642,75136
8858,10545,68500
8859,10531,65408
8860,11007,62154
8861,10787,68508
8862,10613,61573
8863,74699,183016
8864,10851,33815
8865,10537,37939
8866,10529,35355
8867,10617,33950
8868,10598,35003
8869,10730,34145
8870,10617,36559
8871,10517,34325
8872,10532,31660
8873,10515,30732
8874,10536,32051
8875,10553,32171
8876,10596,33532
8877,10546,32403
8878,10563,34544
8879,10739,41568
8880,10523,101284
8881,10817,104259
8882,10567,100915
8883,10665,133467
8884,10581,112514
8885,10548,104042
8886,10750,96877
8887,10778,99180
8888,11134,88553
8889,10958,93932
8890,11317,87983
8891,10539,103091
8892,10802,113758
8893,10813,110820
8894,12025,107074
8895,11192,1036880
8896,71554,944213
8897,10890,1048306
8898,11342,51009
8899,10617,45591
8900,10545,43602
8901,10554,64983
8902,11277,76425
8903,10614,68658
8904,25822,53373
8905,10636,29522
8906,10583,29611
8907,10568,29647
8908,10592,29786
8909,10575,29362
8910,10561,29532
8911,10627,28935
8912,10602,29561
8913,10593,29634
8914,10578,29352
8915,10665,30315
8916,10731,30174
8917,10608,30507
8918,10617,28820
8919,10599,30468
8920,10630,29443
8921,10593,40311
8922,10678,56382
8923,10578,28904
8924,10622,30178
8925,10606,29992
8926,10600,30104
8927,10595,29594
8928,10630,31330
8929,10596,30425
8930,10613,30722
8931,10684,32993
8932,10637,30105
8933,13373,43933
8934,10097,34548
8935,10834,29849
8936,10612,29292
8937,10637,29106
8938,10634,29361
8939,10605,29519
8940,10634,29615
8941,10638,29929
8942,10606,34074
8943,13078,42604
8944,14088,43634
8945,10948,39024
8946,11238,45546
8947,14263,49712
8948,16660,51641
8949,85434,45302
8950,10919,34510
8951,10760,34730
8952,10632,35024
8953,10680,62032
8954,10785,66793
8955,11102,68639
8956,10761,61657
8957,10753,61959
8958,11228,88391
8959,10230,66634
8960,10889,67777
8961,12742,69065
8962,12936,127481
8963,13095,87563
8964,34576,31332
8965,10729,30393
8966,10682,29687
8967,10649,30481
8968,10676,30280
8969,10686,30560
8970,10668,30272
8971,23438,28785
8972,10070,28998
8973,10067,27428
8974,10064,29819
8975,10105,28176
8976,10066,28526
8977,10056,27956
8978,10073,27135
8979,10074,27900
8980,10076,27779
8981,10105,28112
8982,10062,27273
8983,10068,27495
8984,10087,27704
8985,10096,27656
8986,10092,28503
8987,10076,29430
8988,10098,30062
8989,10110,29789
8990,10084,29709
8991,10078,29385
8992,10176,26945
8993,10156,26784
8994,10075,27941
8995,10064,28454
8996,10094,28477
8997,10120,28703
8998,10077,28416
8999,10089,130865
9000,11098,28514
9001,10686,29261
9002,19030,29429
9003,10703,28929
9004,10673,29058
9005,10693,30793
9006,10776,30639
9007,10688,30034
9008,10740,28938
9009,10097,27864
9010,10121,28712
9011,10120,27764
9012,10449,28195
9013,12860,28242
9014,10104,26495
9015,10125,28627
9016,10287,36792
9017,10140,28135
9018,10142,28435
9019,10090,28003
9020,10107,29690
9021,10165,29359
9022,10172,29378
9023,10140,28638
9024,10156,28308
9025,10180,30432
9026,10136,30634
9027,10166,29630
9028,10180,29437
9029,10169,28893
9030,10194,29607
9031,10167,48501
9032,10246,26831
9033,10145,27213
9034,10143,27210
9035,10159,27797
9036,10125,28376
9037,10153,28176
9038,10211,27512
9039,10148,27880
9040,10172,28232
9041,10126,27293
9042,32625,56273
9043,25977,28039
9044,10181,28452
9045,10157,28088
9046,10132,28832
9047,12696,28696
9048,10158,28990
9049,12786,29421
9050,10226,29073
9051,10262,29266
9052,10159,28778
9053,10452,29470
9054,10269,31175
9055,10300,94822
9056,10238,29262
9057,10158,29273
9058,12710,29912
9059,12671,43604
9060,10740,31598
9061,10763,32750
9062,10773,32236
9063,13422,30173
9064,10888,29680
9065,10767,29903
9066,10738,29996
9067,10769,29881
9068,10874,30465
9069,11039,30348
9070,11122,42995
9071,10488,29210
9072,10169,28890
9073,10966,28824
9074,10293,29013
9075,10458,32660
9076,10513,32072
9077,10423,33142
9078,10624,28891
9079,10223,33129
9080,10283,29080
9081,10178,44250
9082,12855,29776
9083,10214,29419
9084,10276,29129
9085,10195,28896
9086,10233,29360
9087,10227,28391
9088,10250,49429
9089,10366,28110
9090,10241,28398
9091,10206,28814
9092,19272,30022
9093,10273,28795
9094,10201,28844
9095,28718,66041
9096,12846,28152
9097,10273,28519
9098,10297,27631
9099,10180,28077
9100,10207,40930
9101,10812,303968
9102,11715,32280
9103,11498,44710
9104,11517,32963
9105,11539,33760
9106,11567,38292
9107,11538,38837
9108,11569,34623
9109,11535,32930
9110,11504,33535
9111,11550,33818
9112,11544,48766
9113,10839,29914
9114,10828,44435
9115,10220,27794
9116,10249,28734
9117,10223,28490
9118,10206,28672
9119,10269,30854
9120,10258,28372
9121,10223,28674
9122,10216,28984
9123,10228,27914
9124,10257,44185
9125,10872,30882
9126,10876,30395
9127,10817,29892
9128,10828,30049
9129,10858,30197
9130,10829,30172
9131,10824,30295
9132,10852,38190
9133,10850,31094
9134,10866,30980
9135,10855,32565
9136,11173,32657
9137,10903,33614
9138,10920,33812
9139,13987,34089
9140,11190,38151
9141,10879,37872
9142,11425,46983
9143,10887,45598
9144,10950,40735
9145,10883,37776
9146,11514,34906
9147,10868,31635
9148,10864,32295
9149,10857,30774
9150,10913,29931
9151,10933,29844
9152,171585,44583
9153,10264,28546
9154,10254,28941
9155,10269,29677
9156,10261,28873
9157,10240,29632
9158,10256,29616
9159,10280,28955
9160,10266,29525
9161,10249,28169
9162,10297,28426
9163,10286,28603
9164,10274,28366
9165,10263,28572
9166,10271,28812
9167,10282,28670
9168,10281,28145
9169,10259,28584
9170,10277,28440
9171,10291,28543
9172,10283,28808
9173,10264,28682
9174,10280,28652
9175,10298,28652
9176,10281,28582
9177,10256,28677
9178,10282,28551
9179,10295,28428
9180,10370,28122
9181,10269,28554
9182,10273,28403
9183,10305,28545
9184,10304,28419
9185,10293,28157
9186,10283,28772
9187,10300,28702
9188,10443,29143
9189,10291,28893
9190,10275,29321
9191,10463,28403
9192,10505,28578
9193,10304,28961
9194,10296,29402
9195,10313,28694
9196,10319,29177
9197,10510,28688
9198,10407,28691
9199,10552,28833
9200,10520,28916
9201,10451,28482
9202,10306,41399
9203,10951,30851
9204,10922,31896
9205,10942,30706
9206,10921,30726
9207,10929,30567
9208,10948,30638
9209,10947,34818
9210,10945,30193
9211,10993,30815
9212,10957,30431
9213,10947,32194
9214,11026,32018
9215,24706,108337
9216,11227,76289
9217,11350,43342
9218,12258,70924
9219,11455,46993
9220,16423,52076
9221,12809,53860
9222,12191,49233
9223,13204,46642
9224,12191,46260
9225,13093,47665
9226,13167,51272
9227,13814,50648
9228,13398,89696
9229,12212,161925
9230,11764,92109
9231,11037,86095
9232,11225,83162
9233,11192,80008
9234,11030,70699
9235,11017,77178
9236,10976,76343
9237,11132,86665
9238,11239,95066
9239,16683,74363
9240,11134,41482
9241,11055,58050
9242,21721,40591
9243,44346,43298
9244,11074,41461
9245,12490,38630
9246,11044,37494
9247,10987,37139
9248,11204,35777
9249,10981,35649
9250,11362,43293
9251,15408,51236
9252,14763,52439
9253,12953,115364
9254,14608,110480
9255,11329,131174
9256,15901,109956
9257,11173,142999
9258,11814,91103
9259,11335,85562
9260,11042,80893
9261,11053,73223
9262,11424,83281
9263,11072,64014
9264,11004,46088
9265,11060,32871
9266,11002,32889
9267,10985,32422
9268,11028,32797
9269,11012,29947
9270,10999,29316
9271,11046,43530
9272,10422,28627
9273,10460,29191
9274,10404,29442
9275,10378,30017
9276,10415,30759
9277,10422,29026
9278,10403,29449
9279,10389,28013
9280,10415,29557
9281,10415,29225
9282,10421,28565
9283,10454,28043
9284,10497,29340
9285,10438,28414
9286,10405,28855
9287,10395,29997
9288,10465,29000
9289,13033,28951
9290,10447,29648
9291,10491,30213
9292,10461,29968
9293,10476,31009
9294,10421,30997
9295,10438,31034
9296,10411,31357
9297,10441,31198
9298,10428,31134
9299,10404,30660
9300,10414,30905
9301,10446,30427
9302,10471,31007
9303,10424,31097
9304,10451,39821
9305,10422,31034
9306,10462,31367
9307,10430,30514
9308,10437,31856
9309,10449,31691
9310,10446,31875
9311,10429,31372
9312,10486,31179
9313,10444,31074
9314,10447,31195
9315,10449,31405
9316,10437,30974
9317,10426,31096
9318,10463,30917
9319,10448,30997
9320,10443,30966
9321,10490,31524
9322,10456,31021
9323,10441,30846
9324,10562,30998
9325,10601,31078
9326,10469,31411
9327,10457,31818
9328,10481,28668
9329,10477,31203
9330,10466,524948
9331,11351,32591
9332,11141,31281
9333,11085,32013
9334,11205,32373
9335,11087,32493
9336,11098,31690
9337,11109,30692
9338,11105,33044
9339,11093,32894
9340,11214,1802663
9341,11742,68451
9342,11106,78206
9343,11086,39405
9344,11144,64013
9345,11080,45825
9346,11231,62591
9347,11132,61225
9348,11125,67624
9349,11346,58817
9350,11237,89884
9351,12228,108506
9352,11305,82587
9353,11657,93730
9354,11172,67994
9355,11143,39574
9356,11130,38435
9357,11150,188987
9358,11462,36311
9359,13926,33108
9360,11309,38901
9361,11101,40301
9362,11102,40551
9363,11131,38651
9364,11235,33529
9365,11122,103337
9366,11112,104199
9367,11408,120159
9368,10596,104087
9369,10791,89101
9370,10579,90928
9371,10719,91399
9372,10599,90314
9373,10506,84108
9374,10514,84432
9375,10516,63937
9376,10613,97953
9377,10585,92579
9378,10636,94851
9379,10488,90842
9380,10496,91816
9381,10727,80643
9382,10645,49264
9383,10519,57353
9384,10604,93930
9385,10566,94295
9386,10776,98231
9387,10659,95482
9388,10622,91046
9389,10648,92947
9390,10581,97283
9391,10574,91177
9392,10595,134634
9393,11510,181046
9394,10798,109261
9395,11076,109597
9396,10911,112492
9397,11168,116496
9398,10801,120592
9399,10699,110069
9400,10721,113446
9401,10621,109010
9402,11406,857715
9403,15223,33907
9404,11913,35125
9405,11838,35279
9406,11869,34949
9407,11847,49470
9408,11140,32494
9409,11186,32556
9410,11167,32703
9411,11170,33070
9412,11179,32560
9413,11159,33018
9414,11180,47209
9415,10692,31126
9416,10572,37652
9417,10675,44786
9418,10545,31322
9419,10571,31144
9420,10554,31012
9421,10547,30999
9422,10581,31528
9423,10574,31289
9424,10534,31656
9425,10582,31278
9426,10574,31540
9427,10555,31154
9428,10579,32779
9429,10645,38694
9430,10576,69838
9431,11248,32708
9432,11704,37965
9433,12962,50186
9434,16727,51876
9435,12226,48582
9436,13415,48326
9437,13528,50776
9438,12969,44177
9439,13484,47679
9440,13116,51773
9441,13910,50661
9442,13748,45105
9443,13801,51735
9444,14187,97852
9445,15181,105740
9446,13174,100557
9447,12635,93326
9448,12599,86761
9449,14263,96029
9450,14771,107605
9451,13783,99879
9452,13425,42171
9453,11560,33905
9454,11564,33900
9455,11585,31893
9456,11279,32664
9457,11255,30795
9458,11294,31884
9459,11256,43330
9460,10627,30217
9461,10657,29730
9462,10673,30082
9463,10656,30312
9464,10639,29171
9465,10684,30935
9466,10746,29609
9467,10672,29826
9468,10667,31089
9469,10742,30629
9470,10676,30683
9471,10664,29125
9472,10692,29153
9473,10679,30354
9474,10676,37751
9475,10688,30406
9476,10662,30107
9477,10754,29763
9478,10657,31497
9479,10682,29914
9480,10651,30448
9481,10640,29938
9482,10657,29467
9483,10655,30549
9484,10613,30467
9485,10613,30529
9486,10639,30459
9487,10625,30467
9488,10613,30498
9489,10643,30531
9490,10637,30536
9491,10616,30216
9492,10632,30362
9493,10646,30287
9494,10619,30568
9495,10635,30566
9496,10657,31199
9497,10642,30928
9498,10634,30656
9499,10654,30700
9500,10637,30432
9501,10629,30435
9502,10657,30420
9503,10644,30342
9504,10627,30314
9505,10655,30481
9506,10659,30146
9507,10632,30529
9508,10648,30636
9509,10663,30245
9510,10643,30787
9511,10649,30585
9512,10668,29988
9513,10652,29290
9514,10652,30911
9515,10668,30637
9516,10660,30665
9517,10644,30934
9518,10668,30821
9519,10672,30531
9520,10656,31165
9521,10682,30646
9522,10662,30930
9523,10650,30766
9524,10682,31021
9525,10675,29571
9526,10663,29378
9527,10711,30018
9528,10697,28958
9529,23879,33935
9530,11322,95157
9531,43418,41910
9532,11384,200875
9533,14376,34675
9534,11329,37128
9535,11327,38642
9536,12726,47769
9537,16551,49572
9538,13543,43916
9539,13054,45020
9540,13154,45090
9541,13528,41414
9542,12583,45223
9543,13529,42696
9544,11576,37976
9545,11554,53243
9546,12324,111369
9547,15301,97489
9548,12120,82420
9549,12055,77107
9550,11573,83467
9551,11702,88800
9552,11461,85186
9553,11607,84165
9554,11668,82278
9555,11372,80170
9556,11705,63950
9557,11357,1664691
9558,36888,52847
9559,11444,84328
9560,11363,544974
9561,12335,45316
9562,11314,46948
9563,11305,104350
9564,11534,38835
9565,11388,34199
9566,11336,34090
9567,11368,36931
9568,11366,35493
9569,11364,34914
9570,11362,34975
9571,11424,36639
9572,11366,36499
9573,11388,34229
9574,11361,34596
9575,11396,35872
9576,11384,48862
9577,11834,104425
9578,11746,108661
9579,11533,114907
9580,12222,115843
9581,11850,106345
9582,12096,104538
9583,12091,102923
9584,11654,98127
9585,11614,91303
9586,11652,60752
9587,11717,137530
9588,11863,105241
9589,11442,96801
9590,11596,97183
9591,11377,104257
9592,11398,97733
9593,11377,46885
9594,11378,97836
9595,11441,106580
9596,11497,96399
9597,11405,105562
9598,11509,108679
9599,11451,100663
9600,11874,100321
9601,11540,109868
9602,11408,107302
9603,11516,96245
9604,11618,91237
9605,11984,93303
9606,11607,99469
9607,11509,92497
9608,11657,88380
9609,11415,98916
9610,11604,100018
9611,11500,212263
9612,11641,228003
9613,11704,461236
9614,12330,116295
9615,11584,98905
9616,11773,95754
9617,11403,73526
9618,11426,33819
9619,11405,33669
9620,11420,33684
9621,11414,33683
9622,11408,33985
9623,11403,33547
9624,11461,33666
9625,11430,33738
9626,11431,33792
9627,11429,34452
9628,11412,34422
9629,11435,31019
9630,11405,31919
9631,11446,32844
9632,11463,32015
9633,11418,35931
9634,11460,47075
9635,11563,32069
9636,11412,32091
9637,11444,31865
9638,11418,32583
9639,11435,31958
9640,11454,32037
9641,11421,31758
9642,11448,32193
9643,11437,32380
9644,11425,40068
9645,11437,33127
9646,11435,36748
9647,11443,37157
9648,64171,32464
9649,11464,34036
9650,11461,34577
9651,11517,35648
9652,11584,36027
9653,11499,38614
9654,11454,36622
9655,11654,39178
9656,14409,41819
9657,11510,43441
9658,11734,42829
9659,11503,41683
9660,11517,37127
9661,11467,37337
9662,11546,41032
9663,11496,36622
9664,11635,41566
9665,11544,81695
9666,12165,92297
9667,15785,83669
9668,11691,90321
9669,11741,73099
9670,11649,76939
9671,11641,85385
9672,11730,570441
9673,12854,33925
9674,12230,34436
9675,12232,35545
9676,12194,34677
9677,12273,35442
9678,12196,36188
9679,12234,33683
9680,12224,33284
9681,12237,48228
9682,11510,32186
9683,11480,37362
9684,11507,365668
9685,11750,34893
9686,11520,35800
9687,11712,37460
9688,13224,45568
9689,13624,48189
9690,14344,64142
9691,12373,54652
9692,15877,56714
9693,11755,46624
9694,11497,41472
9695,12590,58342
9696,14829,36254
9697,11571,31494
9698,11607,33314
9699,11514,31849
9700,11521,33574
9701,11499,34300
9702,11534,33992
9703,11497,33538
9704,11540,34057
9705,11513,45862
9706,10899,32356
9707,10881,32146
9708,24071,31246
9709,11545,33048
9710,11556,33978
9711,11552,33235
9712,11574,31130
9713,11521,30870
9714,11522,32060
9715,11560,33095
9716,11558,31153
9717,11540,44221
9718,10881,43310
9719,11522,33714
9720,11565,32243
9721,11559,31653
9722,11622,33459
9723,11581,202646
9724,14775,38620
9725,11881,40747
9726,11676,41816
9727,12159,55462
9728,15614,49554
9729,13020,46279
9730,14503,45274
9731,13267,45178
9732,13443,41528
9733,11579,40529
9734,11600,37542
9735,11579,94581
9736,11771,104777
9737,11577,104754
9738,11834,106313
9739,12006,100253
9740,11835,99078
9741,11666,95607
9742,11635,95011
9743,11966,88038
9744,12236,95195
9745,15357,102181
9746,12394,58636
9747,11609,32089
9748,11564,35295
9749,11611,32702
9750,11588,33553
9751,11605,33383
9752,11614,36349
9753,11583,48250
9754,10973,32132
9755,10953,32803
9756,11009,32332
9757,10960,34117
9758,10929,29354
9759,10920,30161
9760,10960,30786
9761,10939,31060
9762,10935,29760
9763,10974,33262
9764,10971,32051
9765,10985,32155
9766,11082,33355
9767,10936,30867
9768,11020,33224
9769,10977,31188
9770,10950,33126
9771,11032,34610
9772,10963,36714
9773,11033,33545
9774,10969,34973
9775,11000,35283
9776,11167,32116
9777,115334,28033
9778,10951,27105
9779,10968,27025
9780,10949,27093
9781,10932,57768
9782,11710,33487
9783,11625,32689
9784,11601,32621
9785,11617,31201
9786,11626,74401
9787,11945,108069
9788,11621,33230
9789,11923,61400
9790,11609,34655
9791,11635,52772
9792,11745,107098
9793,11620,42433
9794,11903,63914
9795,11628,46840
9796,11824,55701
9797,11647,52595
9798,11632,50557
9799,11755,40523
9800,11639,46207
9801,11629,49456
9802,11623,45418
9803,11614,42322
9804,11618,55253
9805,11664,55791
9806,11612,66864
9807,11665,36266
9808,11942,39268
9809,11667,38859
9810,11722,38315
9811,11666,34222
9812,11675,36462
9813,11619,38314
9814,11657,33600
9815,11633,36190
9816,11673,47699
9817,11669,34110
9818,11633,34417
9819,11660,34651
9820,11636,72974
9821,11819,106707
9822,11881,89032
9823,11684,112449
9824,12050,95854
9825,11884,121788
9826,11773,116468
9827,11737,108680
9828,11910,113694
9829,11737,92540
9830,11876,72167
9831,11802,98540
9832,11919,99888
9833,12010,100758
9834,12000,104363
9835,12044,97741
9836,11895,85768
9837,11708,104547
9838,27617,141092
9839,11944,655163
9840,13949,182911
9841,12651,243217
9842,12624,127657
9843,296426,244908
9844,11988,128100
9845,12216,310327
9846,12404,97272
9847,11791,95748
9848,11735,90156
9849,11918,84807
9850,11748,89310
9851,11864,83049
9852,11791,84471
9853,12118,84493
9854,11661,38889
9855,11701,34033
9856,11693,34072
9857,11711,34874
9858,11761,34491
9859,11801,34568
9860,11686,34278
9861,11740,34008
9862,11785,33162
9863,11711,34959
9864,11773,34977
9865,11774,34667
9866,11691,34332
9867,11698,35456
9868,11701,34701
9869,11713,41591
9870,11696,50491
9871,11768,34564
9872,11732,34753
9873,11713,34711
9874,11716,34948
9875,11712,34020
9876,11716,34340
9877,11729,35047
9878,11788,35117
9879,11716,35125
9880,11810,38456
9881,11698,804265
9882,12450,50928
9883,12216,74796
9884,16005,97610
9885,13058,88396
9886,14511,94504
9887,14730,73316
9888,12275,69242
9889,15982,87208
9890,15038,100436
9891,11682,84579
9892,12559,77181
9893,11453,50366
9894,11736,34758
9895,11752,34952
9896,11733,34821
9897,11763,33696
9898,11722,34643
9899,24461,33262
9900,11179,32850
9901,11100,31119
9902,11076,32997
9903,11121,32985
9904,11090,33163
9905,11084,32715
9906,11331,33267
9907,11078,33067
9908,11108,33126
9909,11105,33237
9910,11185,33054
9911,11343,33548
9912,11171,33390
9913,11521,33937
9914,11387,31629152
9915,12403,64840
9916,12127,38681
9917,13997,65893
9918,11153,34276
9919,11143,275881
9920,22966,163569
9921,15083,110719
9922,12366,110671
9923,11961,101010
9924,11858,104036
9925,11917,100449
9926,12199,70676
9927,11778,87210
9928,11876,141310
9929,12454,18426580
9930,15467,68753
9931,31798,33184
9932,11888,56586
9933,30054,33425
9934,11804,33001
9935,11863,73969
9936,11951,33850
9937,11909,32908
9938,11857,33970
9939,18403,177351
9940,11906,111328
9941,11900,43060
9942,25371,45783
9943,12415,40510
9944,11863,36857
9945,11853,622901
9946,13170,1822397
9947,12358,99957
9948,15035,147751
9949,12070,137163
9950,12057,125047
9951,11956,158775
9952,11856,140172
9953,11923,128128
9954,11881,138414
9955,11993,202802
9956,50009,189413
